"exp";"alg";"sco";"best";"iter";"mean";"median";"sd"
"19";"hc";"k2";"0.00207400000000002";"100";"0.7";"0";"2.4"
"19";"hc";"aic";"0.000352999999999997";"100";"0.78";"0";"2.64"
"19";"hc";"bic";"0.000217999999999999";"100";"0.74";"0";"2.52"
"19";"hc";"bds";"0.000320000000000001";"100";"0.65";"0";"2.29"
"19";"tabu";"k2";"0.000889999999999997";"100";"0.78";"0";"2.62"
"19";"tabu";"aic";"0.00132500000000001";"100";"0.73";"0";"2.47"
"19";"tabu";"bic";"0.000545000000000006";"100";"0.72";"0";"2.42"
"19";"tabu";"bds";"0.000584999999999996";"100";"0.77";"0";"2.57"
"20";"hc";"k2";"0.000865999999999994";"100";"0.71";"0";"2.34"
"20";"hc";"aic";"5.00000000000067e-06";"100";"0.72";"0";"2.53"
"20";"hc";"bic";"0";"100";"0.73";"0";"2.45"
"20";"hc";"bds";"9.9999999999978e-07";"100";"0.75";"0";"2.49"
"20";"tabu";"k2";"0.00170900000000002";"100";"0.82";"0";"2.71"
"20";"tabu";"aic";"0.000116999999999996";"100";"0.76";"0";"2.49"
"20";"tabu";"bic";"4.9999999999989e-06";"100";"0.71";"0";"2.41"
"20";"tabu";"bds";"4.0000000000009e-06";"100";"0.77";"0";"2.56"
